"organism";"seq";"address"
"Methanosphaerula palustris";"NR_074167.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_074167.1"
"Methanosphaerula palustris";"NR_044422.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_044422.1"
"Methanosphaerula palustris";"NR_075613.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_075613.1"
"Methanosphaerula palustris";"KM041260.1";"https://www.ncbi.nlm.nih.gov/nuccore/KM041260.1"
"Methanosphaerula palustris";"EU156000.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU156000.1"
"Methanospirillum hungatei";"KX926559.1";"https://www.ncbi.nlm.nih.gov/nuccore/KX926559.1"
"Methanospirillum hungatei";"JQ346747.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ346747.1"
"Methanospirillum hungatei";"AF414038.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414038.1"
"Methanospirillum hungatei";"AF313805.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF313805.1"
"Methanospirillum hungatei";"CP000254.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP000254.1"
"Methanospirillum hungatei";"LP130710.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP130710.1"
"Methanospirillum hungatei";"LP129977.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129977.1"
"Methanospirillum hungatei";"LP129976.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129976.1"
"Methanospirillum hungatei";"LP129045.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP129045.1"
"Methanospirillum hungatei";"LP128194.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128194.1"
"Methanospirillum hungatei";"LP128193.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP128193.1"
"Methanospirillum hungatei";"LP126833.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126833.1"
"Methanospirillum hungatei";"LP126832.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP126832.1"
"Methanospirillum hungatei";"LP125741.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP125741.1"
"Methanospirillum hungatei";"LP125740.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP125740.1"
"Methanospirillum hungatei";"LP124572.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124572.1"
"Methanospirillum hungatei";"LP124571.1";"https://www.ncbi.nlm.nih.gov/nuccore/LP124571.1"
"Methanospirillum hungatei";"NC_007796.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_007796.1"
"Methanospirillum hungatei";"KM408634.1";"https://www.ncbi.nlm.nih.gov/nuccore/KM408634.1"
"Methanospirillum hungatei";"HG323560.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323560.1"
"Methanospirillum lacunae";"NR_112981.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_112981.1"
"Methanospirillum lacunae";"AB517988.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB517988.1"
"Methanospirillum lacunae";"AB517986.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB517986.1"
"Methanospirillum psychrodurum";"NR_133782.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_133782.1"
"Methanospirillum psychrodurum";"KF153053.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF153053.1"
"Methanospirillum psychrodurum";"KF153052.1";"https://www.ncbi.nlm.nih.gov/nuccore/KF153052.1"
"Methanospirillum stamsii";"HF569045.1";"https://www.ncbi.nlm.nih.gov/nuccore/HF569045.1"
"Methanospirillum stamsii";"KC951357.1";"https://www.ncbi.nlm.nih.gov/nuccore/KC951357.1"
"Methanospirillum stamsii";"NR_117705.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_117705.1"
"Methanothermobacter crinale";"HQ283274.1";"https://www.ncbi.nlm.nih.gov/nuccore/HQ283274.1"
"Methanothermobacter crinale";"NR_117968.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_117968.1"
"Methanothermobacter crinale";"HQ828065.1";"https://www.ncbi.nlm.nih.gov/nuccore/HQ828065.1"
"Methanothermobacter crinale";"HQ283273.1";"https://www.ncbi.nlm.nih.gov/nuccore/HQ283273.1"
"Methanothermobacter defluvii";"NR_028248.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028248.1"
"Methanothermobacter defluvii";"X99046.1";"https://www.ncbi.nlm.nih.gov/nuccore/X99046.1"
"Methanothermobacter marburgensis";"KU667127.1";"https://www.ncbi.nlm.nih.gov/nuccore/KU667127.1"
"Methanothermobacter marburgensis";"NC_014409.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_014409.1"
"Methanothermobacter marburgensis";"NC_014408.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_014408.1"
"Methanothermobacter marburgensis";"CP001711.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP001711.1"
"Methanothermobacter marburgensis";"CP001710.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP001710.1"
"Methanothermobacter marburgensis";"NR_028241.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028241.1"
"Methanothermobacter marburgensis";"NR_114484.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_114484.1"
"Methanothermobacter marburgensis";"NR_103140.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103140.1"
"Methanothermobacter marburgensis";"NR_102881.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102881.1"
"Methanothermobacter marburgensis";"NR_103238.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103238.1"
"Methanothermobacter marburgensis";"KM041254.1";"https://www.ncbi.nlm.nih.gov/nuccore/KM041254.1"
"Methanothermobacter marburgensis";"X15364.1";"https://www.ncbi.nlm.nih.gov/nuccore/X15364.1"
"Methanothermobacter marburgensis";"AB842182.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB842182.1"
"Methanothermobacter marburgensis";"AB842181.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB842181.1"
"Methanothermobacter marburgensis";"EU807736.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU807736.1"
"Methanothermobacter marburgensis";"EU807735.1";"https://www.ncbi.nlm.nih.gov/nuccore/EU807735.1"
"Methanothermobacter marburgensis";"AF095262.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF095262.1"
"Methanothermobacter tenebrarum";"NR_113002.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_113002.1"
"Methanothermobacter tenebrarum";"AB523787.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB523787.1"
"Methanothermobacter tenebrarum";"AB523786.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB523786.1"
"Methanothermobacter tenebrarum";"AB523785.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB523785.1"
"Methanothermobacter thermautotrophicus";"LQ576230.1";"https://www.ncbi.nlm.nih.gov/nuccore/LQ576230.1"
"Methanothermobacter thermautotrophicus";"JQ346751.1";"https://www.ncbi.nlm.nih.gov/nuccore/JQ346751.1"
"Methanothermobacter thermautotrophicus";"AY221829.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY221829.1"
"Methanothermobacter thermautotrophicus";"AF145236.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF145236.1"
"Methanothermobacter thermautotrophicus";"S61233.1";"https://www.ncbi.nlm.nih.gov/nuccore/S61233.1"
"Methanothermobacter thermautotrophicus";"HZ413200.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ413200.1"
"Methanothermobacter thermautotrophicus";"LG047681.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG047681.1"
"Methanothermobacter thermautotrophicus";"LG055709.1";"https://www.ncbi.nlm.nih.gov/nuccore/LG055709.1"
"Methanothermobacter thermautotrophicus";"HZ390749.1";"https://www.ncbi.nlm.nih.gov/nuccore/HZ390749.1"
"Methanothermobacter thermautotrophicus";"NC_000916.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_000916.1"
"Methanothermobacter thermautotrophicus";"HG323544.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323544.1"
"Methanothermobacter thermautotrophicus";"HG323543.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323543.1"
"Methanothermobacter thermautotrophicus";"NR_076158.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_076158.1"
"Methanothermobacter thermautotrophicus";"NR_074260.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_074260.1"
"Methanothermobacter thermautotrophicus";"NR_042782.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_042782.1"
"Methanothermobacter thermautotrophicus";"NR_075108.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_075108.1"
"Methanothermobacter thermautotrophicus";"JC992826.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC992826.1"
"Methanothermobacter thermautotrophicus";"JC967264.1";"https://www.ncbi.nlm.nih.gov/nuccore/JC967264.1"
"Methanothermobacter thermautotrophicus";"NC_002125.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_002125.1"
"Methanothermobacter thermautotrophicus";"NC_000905.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_000905.1"
"Methanothermobacter thermoflexus";"AY303951.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY303951.1"
"Methanothermobacter thermoflexus";"AY303950.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY303950.1"
"Methanothermobacter thermoflexus";"NR_028249.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028249.1"
"Methanothermobacter thermoflexus";"X99047.1";"https://www.ncbi.nlm.nih.gov/nuccore/X99047.1"
"Methanothermobacter thermophilus";"LT626260.1";"https://www.ncbi.nlm.nih.gov/nuccore/LT626260.1"
"Methanothermobacter thermophilus";"AY289753.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY289753.1"
"Methanothermobacter thermophilus";"AY289752.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY289752.1"
"Methanothermobacter thermophilus";"NR_028250.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028250.1"
"Methanothermobacter thermophilus";"X99048.1";"https://www.ncbi.nlm.nih.gov/nuccore/X99048.1"
"Methanothermobacter wolfeii";"NZ_LT608329.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_LT608329.1"
"Methanothermobacter wolfeii";"LT608329.1";"https://www.ncbi.nlm.nih.gov/nuccore/LT608329.1"
"Methanothermobacter wolfeii";"AY289749.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY289749.1"
"Methanothermobacter wolfeii";"AY289748.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY289748.1"
"Methanothermobacter wolfeii";"KT368944.1";"https://www.ncbi.nlm.nih.gov/nuccore/KT368944.1"
"Methanothermobacter wolfeii";"NC_002628.3";"https://www.ncbi.nlm.nih.gov/nuccore/NC_002628.3"
"Methanothermobacter wolfeii";"NR_040964.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_040964.1"
"Methanothermobacter wolfeii";"KM041253.1";"https://www.ncbi.nlm.nih.gov/nuccore/KM041253.1"
"Methanothermobacter wolfeii";"AB703639.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB703639.1"
"Methanothermobacter wolfeii";"AB703638.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB703638.1"
"Methanothermobacter wolfeii";"HI592318.1";"https://www.ncbi.nlm.nih.gov/nuccore/HI592318.1"
"Methanothermobacter wolfeii";"DQ657904.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ657904.1"
"Methanothermobacter wolfeii";"AF301375.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF301375.1"
"Methanothermobacter wolfeii";"AF051376.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF051376.1"
"Methanothermobacter wolfeii";"AB300780.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB300780.1"
"Methanothermobacter wolfeii";"EF118905.1";"https://www.ncbi.nlm.nih.gov/nuccore/EF118905.1"
"Methanothermobacter wolfeii";"AB104858.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB104858.1"
"Methanothermobacter wolfeii";"AJ009688.1";"https://www.ncbi.nlm.nih.gov/nuccore/AJ009688.1"
"Methanothermobacter wolfeii";"AJ009689.1";"https://www.ncbi.nlm.nih.gov/nuccore/AJ009689.1"
"Methanothermobacter wolfeii";"X89406.1";"https://www.ncbi.nlm.nih.gov/nuccore/X89406.1"
"Methanothermococcus okinawensis";"CP002793.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP002793.1"
"Methanothermococcus okinawensis";"AY354033.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY354033.1"
"Methanothermococcus okinawensis";"NC_015636.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_015636.1"
"Methanothermococcus okinawensis";"NC_015632.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_015632.1"
"Methanothermococcus okinawensis";"CP002792.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP002792.1"
"Methanothermococcus okinawensis";"NR_103190.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103190.1"
"Methanothermococcus okinawensis";"NR_102915.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102915.1"
"Methanothermococcus okinawensis";"NR_028155.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_028155.1"
"Methanothermococcus okinawensis";"NR_103392.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103392.1"
"Methanothermococcus okinawensis";"AB353229.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB353229.1"
"Methanothermococcus okinawensis";"AB057722.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB057722.1"
"Methanothermococcus thermolithotrophicus";"AF414048.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414048.1"
"Methanothermococcus thermolithotrophicus";"M17742.1";"https://www.ncbi.nlm.nih.gov/nuccore/M17742.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV00000000.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000055.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000055.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000054.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000054.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000053.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000053.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000052.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000052.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000051.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000051.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000050.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000050.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000049.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000049.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000048.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000048.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000047.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000047.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000046.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000046.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000045.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000045.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000044.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000044.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000043.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000043.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000042.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000042.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000041.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000041.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000040.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000040.1"
"Methanothermococcus thermolithotrophicus";"NZ_AQXV01000039.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AQXV01000039.1"
"Methanothermus fervidus";"AF090202.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF090202.1"
"Methanothermus fervidus";"NC_014658.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_014658.1"
"Methanothermus fervidus";"HG323545.1";"https://www.ncbi.nlm.nih.gov/nuccore/HG323545.1"
"Methanothermus fervidus";"NR_103193.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103193.1"
"Methanothermus fervidus";"NR_102926.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102926.1"
"Methanothermus fervidus";"NR_103420.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103420.1"
"Methanothermus fervidus";"CP002278.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP002278.1"
"Methanothermus fervidus";"M34778.1";"https://www.ncbi.nlm.nih.gov/nuccore/M34778.1"
"Methanothermus fervidus";"M26978.1";"https://www.ncbi.nlm.nih.gov/nuccore/M26978.1"
"Methanothermus fervidus";"M55529.1";"https://www.ncbi.nlm.nih.gov/nuccore/M55529.1"
"Methanothermus fervidus";"M34016.1";"https://www.ncbi.nlm.nih.gov/nuccore/M34016.1"
"Methanothermus fervidus";"M99219.1";"https://www.ncbi.nlm.nih.gov/nuccore/M99219.1"
"Methanothermus fervidus";"M96826.1";"https://www.ncbi.nlm.nih.gov/nuccore/M96826.1"
"Methanothermus fervidus";"M19980.1";"https://www.ncbi.nlm.nih.gov/nuccore/M19980.1"
"Methanothermus fervidus";"HD015444.1";"https://www.ncbi.nlm.nih.gov/nuccore/HD015444.1"
"Methanothermus fervidus";"J03375.1";"https://www.ncbi.nlm.nih.gov/nuccore/J03375.1"
"Methanothermus fervidus";"U42987.1";"https://www.ncbi.nlm.nih.gov/nuccore/U42987.1"
"Methanothermus fervidus";"S49762.1";"https://www.ncbi.nlm.nih.gov/nuccore/S49762.1"
"Methanothermus fervidus";"M32222.1";"https://www.ncbi.nlm.nih.gov/nuccore/M32222.1"
"Methanothermus fervidus";"HB958034.1";"https://www.ncbi.nlm.nih.gov/nuccore/HB958034.1"
"Methanothermus sociabilis";"AY289747.1";"https://www.ncbi.nlm.nih.gov/nuccore/AY289747.1"
"Methanothermus sociabilis";"NR_104879.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_104879.1"
"Methanothermus sociabilis";"HE654004.1";"https://www.ncbi.nlm.nih.gov/nuccore/HE654004.1"
"Methanothermus sociabilis";"M90083.1";"https://www.ncbi.nlm.nih.gov/nuccore/M90083.1"
"Methanothermus sociabilis";"AF095273.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF095273.1"
"Methanothermus sociabilis";"X58296.1";"https://www.ncbi.nlm.nih.gov/nuccore/X58296.1"
"Methanotorris formicicus";"NZ_AGJL00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL00000000.1"
"Methanotorris formicicus";"NZ_AGJL01000121.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000121.1"
"Methanotorris formicicus";"NZ_AGJL01000120.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000120.1"
"Methanotorris formicicus";"NZ_AGJL01000119.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000119.1"
"Methanotorris formicicus";"NZ_AGJL01000118.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000118.1"
"Methanotorris formicicus";"NZ_AGJL01000117.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000117.1"
"Methanotorris formicicus";"NZ_AGJL01000116.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000116.1"
"Methanotorris formicicus";"NZ_AGJL01000115.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000115.1"
"Methanotorris formicicus";"NZ_AGJL01000114.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000114.1"
"Methanotorris formicicus";"NZ_AGJL01000113.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000113.1"
"Methanotorris formicicus";"NZ_AGJL01000112.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000112.1"
"Methanotorris formicicus";"NZ_AGJL01000111.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000111.1"
"Methanotorris formicicus";"NZ_AGJL01000110.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000110.1"
"Methanotorris formicicus";"NZ_AGJL01000109.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000109.1"
"Methanotorris formicicus";"NZ_AGJL01000108.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000108.1"
"Methanotorris formicicus";"NZ_AGJL01000107.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000107.1"
"Methanotorris formicicus";"NZ_AGJL01000106.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000106.1"
"Methanotorris formicicus";"NZ_AGJL01000105.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000105.1"
"Methanotorris formicicus";"NZ_AGJL01000104.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000104.1"
"Methanotorris formicicus";"NZ_AGJL01000103.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_AGJL01000103.1"
"Methanotorris igneus";"AF414039.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF414039.1"
"Methanotorris igneus";"NC_015562.1";"https://www.ncbi.nlm.nih.gov/nuccore/NC_015562.1"
"Methanotorris igneus";"NR_103020.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103020.1"
"Methanotorris igneus";"NR_102901.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_102901.1"
"Methanotorris igneus";"NR_103324.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_103324.1"
"Methanotorris igneus";"CP002737.1";"https://www.ncbi.nlm.nih.gov/nuccore/CP002737.1"
"Methanotorris igneus";"U39881.1";"https://www.ncbi.nlm.nih.gov/nuccore/U39881.1"
"Methanotorris igneus";"AF404828.1";"https://www.ncbi.nlm.nih.gov/nuccore/AF404828.1"
"Methanotorris igneus";"AB353228.1";"https://www.ncbi.nlm.nih.gov/nuccore/AB353228.1"
"Methanotorris igneus";"DD135636.1";"https://www.ncbi.nlm.nih.gov/nuccore/DD135636.1"
"Methanotorris igneus";"DD135635.1";"https://www.ncbi.nlm.nih.gov/nuccore/DD135635.1"
"Methanotorris igneus";"AJ564995.1";"https://www.ncbi.nlm.nih.gov/nuccore/AJ564995.1"
"Methanotorris igneus";"DQ009621.1";"https://www.ncbi.nlm.nih.gov/nuccore/DQ009621.1"
"Methanotorris igneus";"CS017633.1";"https://www.ncbi.nlm.nih.gov/nuccore/CS017633.1"
"Methanotorris igneus";"CS017616.1";"https://www.ncbi.nlm.nih.gov/nuccore/CS017616.1"
"Methanotorris igneus";"CS017615.1";"https://www.ncbi.nlm.nih.gov/nuccore/CS017615.1"
"Methanotorris igneus";"AX555757.1";"https://www.ncbi.nlm.nih.gov/nuccore/AX555757.1"
"Methanotorris igneus";"AX555756.1";"https://www.ncbi.nlm.nih.gov/nuccore/AX555756.1"
"Methanotorris igneus";"AX555755.1";"https://www.ncbi.nlm.nih.gov/nuccore/AX555755.1"
"Methanotorris igneus";"AX555724.1";"https://www.ncbi.nlm.nih.gov/nuccore/AX555724.1"
"Methermicoccus shengliensis";"EF026570.1";"https://www.ncbi.nlm.nih.gov/nuccore/EF026570.1"
"Methermicoccus shengliensis";"NZ_JONQ00000000.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ00000000.1"
"Methermicoccus shengliensis";"NZ_KL543984.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_KL543984.1"
"Methermicoccus shengliensis";"NZ_KL543983.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_KL543983.1"
"Methermicoccus shengliensis";"NZ_JONQ01000015.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000015.1"
"Methermicoccus shengliensis";"NZ_JONQ01000014.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000014.1"
"Methermicoccus shengliensis";"NZ_JONQ01000013.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000013.1"
"Methermicoccus shengliensis";"NZ_JONQ01000012.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000012.1"
"Methermicoccus shengliensis";"NZ_JONQ01000011.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000011.1"
"Methermicoccus shengliensis";"NZ_JONQ01000008.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000008.1"
"Methermicoccus shengliensis";"NZ_JONQ01000007.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000007.1"
"Methermicoccus shengliensis";"NZ_JONQ01000006.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000006.1"
"Methermicoccus shengliensis";"NZ_JONQ01000005.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000005.1"
"Methermicoccus shengliensis";"NZ_JONQ01000004.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000004.1"
"Methermicoccus shengliensis";"NZ_JONQ01000003.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000003.1"
"Methermicoccus shengliensis";"NZ_JONQ01000002.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000002.1"
"Methermicoccus shengliensis";"NZ_JONQ01000001.1";"https://www.ncbi.nlm.nih.gov/nuccore/NZ_JONQ01000001.1"
"Methermicoccus shengliensis";"NR_043960.1";"https://www.ncbi.nlm.nih.gov/nuccore/NR_043960.1"
"Methermicoccus shengliensis";"KL543983.1";"https://www.ncbi.nlm.nih.gov/nuccore/KL543983.1"
"Methermicoccus shengliensis";"KL543984.1";"https://www.ncbi.nlm.nih.gov/nuccore/KL543984.1"
